InvoiceNo,InvoiceDate,StockCode,Description,Cost_Price,UnitPrice,Profit,Quantity,CustomerID,Country
297067,2023-02-20,1003,Foundation,300,600,300,1,00021,India
879737,2023-02-20,1005,Nail Polish,50,100,50,1,00022,India
879737,2023-02-20,1004,Eyeliner,100,200,100,1,00022,India
879737,2023-02-20,1002,Mascara,200,400,200,1,00022,India
836175,2023-02-20,1009,Moisturizer,250,500,250,2,00023,India
836175,2023-02-20,1003,Foundation,300,600,300,1,00023,India
836175,2023-02-20,1012,Body Lotion,200,400,200,2,00023,India
836175,2023-02-20,1005,Nail Polish,50,100,50,1,00023,India
643615,2023-02-20,1002,Mascara,200,400,200,1,00024,India
643615,2023-02-20,1004,Eyeliner,100,200,100,1,00024,India
643615,2023-02-20,1001,Lipstick,150,300,150,1,00024,India
643615,2023-02-20,1007,Eyeshadow,200,400,200,1,00024,India
415846,2023-02-20,1005,Nail Polish,50,100,50,1,00025,India
595537,2023-02-20,1008,Makeup Remover,80,160,80,1,00026,India
595537,2023-02-20,1005,Nail Polish,50,100,50,1,00026,India
595537,2023-02-20,1007,Eyeshadow,200,400,200,1,00026,India
595537,2023-02-20,1002,Mascara,200,400,200,1,00026,India
872682,2023-02-20,1007,Eyeshadow,200,400,200,1,00027,India
872682,2023-02-20,1002,Mascara,200,400,200,1,00027,India
766454,2023-02-20,1009,Moisturizer,250,500,250,2,00028,India
963356,2023-02-20,1006,Blush,150,300,150,1,00029,India
884458,2023-02-20,1009,Moisturizer,250,500,250,2,00030,India
951558,2023-02-20,1006,Blush,150,300,150,1,00031,India
951558,2023-02-20,1008,Makeup Remover,80,160,80,1,00031,India
951558,2023-02-20,1002,Mascara,200,400,200,1,00031,India
667583,2023-02-20,1003,Foundation,300,600,300,1,00032,India
667583,2023-02-20,1002,Mascara,200,400,200,1,00032,India
667583,2023-02-20,1004,Eyeliner,100,200,100,1,00032,India
667583,2023-02-20,1012,Body Lotion,200,400,200,2,00032,India
667583,2023-02-20,1008,Makeup Remover,80,160,80,1,00032,India
271789,2023-02-20,1008,Makeup Remover,80,160,80,1,00033,India
271789,2023-02-20,1005,Nail Polish,50,100,50,1,00033,India
716829,2023-02-20,1012,Body Lotion,200,400,200,2,00034,India
716829,2023-02-20,1004,Eyeliner,100,200,100,1,00034,India
769333,2023-02-20,1006,Blush,150,300,150,1,00035,India
769333,2023-02-20,1009,Moisturizer,250,500,250,2,00035,India
769333,2023-02-20,1004,Eyeliner,100,200,100,1,00035,India
157781,2023-02-20,1005,Nail Polish,50,100,50,1,00036,India
157781,2023-02-20,1002,Mascara,200,400,200,1,00036,India
157781,2023-02-20,1001,Lipstick,150,300,150,1,00036,India
626850,2023-02-20,1005,Nail Polish,50,100,50,1,00037,India
969643,2023-02-20,1005,Nail Polish,50,100,50,1,00038,India
969643,2023-02-20,1003,Foundation,300,600,300,1,00038,India
611717,2023-02-20,1001,Lipstick,150,300,150,1,00039,India
611717,2023-02-20,1003,Foundation,300,600,300,1,00039,India
611717,2023-02-20,1002,Mascara,200,400,200,1,00039,India
114049,2023-02-20,1008,Makeup Remover,80,160,80,1,00040,India
114049,2023-02-20,1002,Mascara,200,400,200,1,00040,India
440107,2023-02-20,1003,Foundation,300,600,300,1,00041,India
440107,2023-02-20,1006,Blush,150,300,150,1,00041,India
440107,2023-02-20,1004,Eyeliner,100,200,100,1,00041,India
173723,2023-02-20,1004,Eyeliner,100,200,100,1,00042,India
173723,2023-02-20,1003,Foundation,300,600,300,1,00042,India
878034,2023-02-20,1001,Lipstick,150,300,150,1,00043,India
878034,2023-02-20,1008,Makeup Remover,80,160,80,1,00043,India
878034,2023-02-20,1003,Foundation,300,600,300,1,00043,India
714482,2023-02-20,1002,Mascara,200,400,200,1,00044,India
714482,2023-02-20,1005,Nail Polish,50,100,50,1,00044,India
714482,2023-02-20,1004,Eyeliner,100,200,100,1,00044,India
714482,2023-02-20,1006,Blush,150,300,150,1,00044,India
284772,2023-02-20,1007,Eyeshadow,200,400,200,1,00045,India
284772,2023-02-20,1003,Foundation,300,600,300,1,00045,India
284772,2023-02-20,1008,Makeup Remover,80,160,80,1,00045,India
135069,2023-02-20,1004,Eyeliner,100,200,100,1,00046,India
135069,2023-02-20,1002,Mascara,200,400,200,1,00046,India
135069,2023-02-20,1012,Body Lotion,200,400,200,2,00046,India
483183,2023-02-20,1007,Eyeshadow,200,400,200,1,00047,India
483183,2023-02-20,1002,Mascara,200,400,200,1,00047,India
483183,2023-02-20,1009,Moisturizer,250,500,250,2,00047,India
483183,2023-02-20,1003,Foundation,300,600,300,1,00047,India
483183,2023-02-20,1006,Blush,150,300,150,1,00047,India
303912,2023-02-21,1012,Body Lotion,200,400,200,2,00048,India
303912,2023-02-21,1002,Mascara,200,400,200,1,00048,India
230479,2023-02-21,1007,Eyeshadow,200,400,200,1,00049,India
230479,2023-02-21,1001,Lipstick,150,300,150,1,00049,India
972339,2023-02-21,1006,Blush,150,300,150,1,00050,India
972339,2023-02-21,1012,Body Lotion,200,400,200,2,00050,India
185802,2023-02-21,1003,Foundation,300,600,300,1,00051,India
185802,2023-02-21,1007,Eyeshadow,200,400,200,1,00051,India
758765,2023-02-21,1006,Blush,150,300,150,1,00052,India
992855,2023-02-21,1007,Eyeshadow,200,400,200,1,00053,India
992855,2023-02-21,1008,Makeup Remover,80,160,80,1,00053,India
992855,2023-02-21,1001,Lipstick,150,300,150,1,00053,India
762654,2023-02-21,1005,Nail Polish,50,100,50,1,00054,India
762654,2023-02-21,1009,Moisturizer,250,500,250,2,00054,India
538446,2023-02-21,1006,Blush,150,300,150,1,00055,India
538446,2023-02-21,1001,Lipstick,150,300,150,1,00055,India
538446,2023-02-21,1009,Moisturizer,250,500,250,2,00055,India
538446,2023-02-21,1004,Eyeliner,100,200,100,1,00055,India
538446,2023-02-21,1012,Body Lotion,200,400,200,2,00055,India
584053,2023-02-21,1001,Lipstick,150,300,150,1,00056,India
584053,2023-02-21,1007,Eyeshadow,200,400,200,1,00056,India
584053,2023-02-21,1009,Moisturizer,250,500,250,2,00056,India
584053,2023-02-21,1003,Foundation,300,600,300,1,00056,India
584053,2023-02-21,1005,Nail Polish,50,100,50,1,00056,India
928287,2023-02-21,1008,Makeup Remover,80,160,80,1,00057,India
928287,2023-02-21,1005,Nail Polish,50,100,50,1,00057,India
226157,2023-02-21,1004,Eyeliner,100,200,100,1,00058,India
226157,2023-02-21,1008,Makeup Remover,80,160,80,1,00058,India
959970,2023-02-21,1006,Blush,150,300,150,1,00059,India
959970,2023-02-21,1001,Lipstick,150,300,150,1,00059,India
959970,2023-02-21,1004,Eyeliner,100,200,100,1,00059,India
775180,2023-02-21,1002,Mascara,200,400,200,1,00060,India
775180,2023-02-21,1008,Makeup Remover,80,160,80,1,00060,India
775180,2023-02-21,1003,Foundation,300,600,300,1,00060,India
775180,2023-02-21,1009,Moisturizer,250,500,250,2,00060,India
873190,2023-02-21,1006,Blush,150,300,150,1,00061,India
873190,2023-02-21,1009,Moisturizer,250,500,250,2,00061,India
873190,2023-02-21,1004,Eyeliner,100,200,100,1,00061,India
203373,2023-02-21,1006,Blush,150,300,150,1,00062,India
203373,2023-02-21,1012,Body Lotion,200,400,200,2,00062,India
203373,2023-02-21,1005,Nail Polish,50,100,50,1,00062,India
784875,2023-02-21,1002,Mascara,200,400,200,1,00063,India
784875,2023-02-21,1007,Eyeshadow,200,400,200,1,00063,India
397255,2023-02-21,1001,Lipstick,150,300,150,1,00064,India
397255,2023-02-21,1006,Blush,150,300,150,1,00064,India
422542,2023-02-21,1009,Moisturizer,250,500,250,2,00065,India
301216,2023-02-21,1002,Mascara,200,400,200,1,00066,India
301216,2023-02-21,1007,Eyeshadow,200,400,200,1,00066,India
103004,2023-02-21,1002,Mascara,200,400,200,1,00067,India
103004,2023-02-21,1008,Makeup Remover,80,160,80,1,00067,India
103004,2023-02-21,1003,Foundation,300,600,300,1,00067,India
575401,2023-02-21,1012,Body Lotion,200,400,200,2,00068,India
575401,2023-02-21,1004,Eyeliner,100,200,100,1,00068,India
567675,2023-02-21,1001,Lipstick,150,300,150,1,00069,India
567675,2023-02-21,1006,Blush,150,300,150,1,00069,India
842525,2023-02-21,1007,Eyeshadow,200,400,200,1,00070,India
842525,2023-02-21,1004,Eyeliner,100,200,100,1,00070,India
208897,2023-02-21,1005,Nail Polish,50,100,50,1,00071,India
208897,2023-02-21,1008,Makeup Remover,80,160,80,1,00071,India
337917,2023-02-21,1009,Moisturizer,250,500,250,2,00072,India
337917,2023-02-21,1005,Nail Polish,50,100,50,1,00072,India
337917,2023-02-21,1002,Mascara,200,400,200,1,00072,India
337917,2023-02-21,1003,Foundation,300,600,300,1,00072,India
463156,2023-02-21,1005,Nail Polish,50,100,50,1,00073,India
463156,2023-02-21,1007,Eyeshadow,200,400,200,1,00073,India
463156,2023-02-21,1008,Makeup Remover,80,160,80,1,00073,India
247159,2023-02-21,1002,Mascara,200,400,200,1,00074,India
247159,2023-02-21,1001,Lipstick,150,300,150,1,00074,India
247159,2023-02-21,1005,Nail Polish,50,100,50,1,00074,India
632176,2023-02-21,1001,Lipstick,150,300,150,1,00075,India
632176,2023-02-21,1009,Moisturizer,250,500,250,2,00075,India
545102,2023-02-21,1004,Eyeliner,100,200,100,1,00076,India
545102,2023-02-21,1006,Blush,150,300,150,1,00076,India
545102,2023-02-21,1009,Moisturizer,250,500,250,2,00076,India
545102,2023-02-21,1003,Foundation,300,600,300,1,00076,India
666567,2023-02-21,1009,Moisturizer,250,500,250,2,00077,India
666567,2023-02-21,1002,Mascara,200,400,200,1,00077,India
666567,2023-02-21,1012,Body Lotion,200,400,200,2,00077,India
846126,2023-02-21,1008,Makeup Remover,80,160,80,1,00078,India
846126,2023-02-21,1002,Mascara,200,400,200,1,00078,India
846126,2023-02-21,1009,Moisturizer,250,500,250,2,00078,India
846126,2023-02-21,1004,Eyeliner,100,200,100,1,00078,India
846126,2023-02-21,1005,Nail Polish,50,100,50,1,00078,India
939697,2023-02-21,1008,Makeup Remover,80,160,80,1,00079,India
939697,2023-02-21,1001,Lipstick,150,300,150,1,00079,India
939697,2023-02-21,1005,Nail Polish,50,100,50,1,00079,India
768553,2023-02-21,1008,Makeup Remover,80,160,80,1,00080,India
768553,2023-02-21,1006,Blush,150,300,150,1,00080,India
581570,2023-02-21,1009,Moisturizer,250,500,250,2,00081,India
581570,2023-02-21,1007,Eyeshadow,200,400,200,1,00081,India
581570,2023-02-21,1001,Lipstick,150,300,150,1,00081,India
581570,2023-02-21,1003,Foundation,300,600,300,1,00081,India
581570,2023-02-21,1004,Eyeliner,100,200,100,1,00081,India
176887,2023-02-21,1001,Lipstick,150,300,150,1,00082,India
176887,2023-02-21,1012,Body Lotion,200,400,200,2,00082,India
176887,2023-02-21,1006,Blush,150,300,150,1,00082,India
176887,2023-02-21,1002,Mascara,200,400,200,1,00082,India
176887,2023-02-21,1003,Foundation,300,600,300,1,00082,India
767937,2023-02-21,1012,Body Lotion,200,400,200,2,00083,India
767937,2023-02-21,1005,Nail Polish,50,100,50,1,00083,India
767937,2023-02-21,1009,Moisturizer,250,500,250,2,00083,India
962177,2023-02-21,1009,Moisturizer,250,500,250,2,00084,India
962177,2023-02-21,1012,Body Lotion,200,400,200,2,00084,India
962177,2023-02-21,1006,Blush,150,300,150,1,00084,India
962177,2023-02-21,1002,Mascara,200,400,200,1,00084,India
974089,2023-02-22,1002,Mascara,200,400,200,1,00085,India
974089,2023-02-22,1012,Body Lotion,200,400,200,2,00085,India
974089,2023-02-22,1006,Blush,150,300,150,1,00085,India
685363,2023-02-22,1007,Eyeshadow,200,400,200,1,00086,India
685363,2023-02-22,1003,Foundation,300,600,300,1,00086,India
357442,2023-02-22,1006,Blush,150,300,150,1,00087,India
357442,2023-02-22,1001,Lipstick,150,300,150,1,00087,India
357442,2023-02-22,1004,Eyeliner,100,200,100,1,00087,India
130738,2023-02-22,1007,Eyeshadow,200,400,200,1,00088,India
797774,2023-02-22,1007,Eyeshadow,200,400,200,1,00089,India
784077,2023-02-22,1007,Eyeshadow,200,400,200,1,00090,India
784077,2023-02-22,1009,Moisturizer,250,500,250,2,00090,India
450297,2023-02-22,1005,Nail Polish,50,100,50,1,00091,India
450297,2023-02-22,1001,Lipstick,150,300,150,1,00091,India
450297,2023-02-22,1007,Eyeshadow,200,400,200,1,00091,India
818183,2023-02-22,1012,Body Lotion,200,400,200,2,00092,India
818183,2023-02-22,1001,Lipstick,150,300,150,1,00092,India
818183,2023-02-22,1007,Eyeshadow,200,400,200,1,00092,India
822556,2023-02-22,1005,Nail Polish,50,100,50,1,00093,India
822556,2023-02-22,1004,Eyeliner,100,200,100,1,00093,India
533911,2023-02-22,1009,Moisturizer,250,500,250,2,00094,India
235297,2023-02-22,1009,Moisturizer,250,500,250,2,00095,India
235297,2023-02-22,1001,Lipstick,150,300,150,1,00095,India
623876,2023-02-22,1012,Body Lotion,200,400,200,2,00096,India
623876,2023-02-22,1004,Eyeliner,100,200,100,1,00096,India
623876,2023-02-22,1001,Lipstick,150,300,150,1,00096,India
794197,2023-02-22,1002,Mascara,200,400,200,1,00097,India
794197,2023-02-22,1003,Foundation,300,600,300,1,00097,India
794197,2023-02-22,1008,Makeup Remover,80,160,80,1,00097,India
874573,2023-02-22,1001,Lipstick,150,300,150,1,00098,India
874573,2023-02-22,1005,Nail Polish,50,100,50,1,00098,India
874573,2023-02-22,1012,Body Lotion,200,400,200,2,00098,India
559513,2023-02-22,1001,Lipstick,150,300,150,1,00099,India
559513,2023-02-22,1012,Body Lotion,200,400,200,2,00099,India
919472,2023-02-22,1009,Moisturizer,250,500,250,2,00100,India
919472,2023-02-22,1002,Mascara,200,400,200,1,00100,India
919472,2023-02-22,1004,Eyeliner,100,200,100,1,00100,India
919472,2023-02-22,1003,Foundation,300,600,300,1,00100,India
843903,2023-02-22,1007,Eyeshadow,200,400,200,1,00101,India
843903,2023-02-22,1005,Nail Polish,50,100,50,1,00101,India
843903,2023-02-22,1004,Eyeliner,100,200,100,1,00101,India
312584,2023-02-22,1001,Lipstick,150,300,150,1,00102,India
312584,2023-02-22,1007,Eyeshadow,200,400,200,1,00102,India
312584,2023-02-22,1002,Mascara,200,400,200,1,00102,India
151558,2023-02-22,1003,Foundation,300,600,300,1,00103,India
151558,2023-02-22,1007,Eyeshadow,200,400,200,1,00103,India
151558,2023-02-22,1002,Mascara,200,400,200,1,00103,India
812671,2023-02-22,1007,Eyeshadow,200,400,200,1,00104,India
812671,2023-02-22,1001,Lipstick,150,300,150,1,00104,India
724052,2023-02-22,1004,Eyeliner,100,200,100,1,00105,India
724052,2023-02-22,1001,Lipstick,150,300,150,1,00105,India
724052,2023-02-22,1002,Mascara,200,400,200,1,00105,India
149895,2023-02-22,1007,Eyeshadow,200,400,200,1,00106,India
149895,2023-02-22,1006,Blush,150,300,150,1,00106,India
149895,2023-02-22,1003,Foundation,300,600,300,1,00106,India
141667,2023-02-22,1003,Foundation,300,600,300,1,00107,India
141667,2023-02-22,1002,Mascara,200,400,200,1,00107,India
141667,2023-02-22,1009,Moisturizer,250,500,250,2,00107,India
141667,2023-02-22,1004,Eyeliner,100,200,100,1,00107,India
187145,2023-02-22,1009,Moisturizer,250,500,250,2,00108,India
187145,2023-02-22,1012,Body Lotion,200,400,200,2,00108,India
369081,2023-02-22,1005,Nail Polish,50,100,50,1,00109,India
369081,2023-02-22,1003,Foundation,300,600,300,1,00109,India
369081,2023-02-22,1006,Blush,150,300,150,1,00109,India
369081,2023-02-22,1007,Eyeshadow,200,400,200,1,00109,India
528556,2023-02-22,1005,Nail Polish,50,100,50,1,00110,India
528556,2023-02-22,1008,Makeup Remover,80,160,80,1,00110,India
528556,2023-02-22,1001,Lipstick,150,300,150,1,00110,India
528556,2023-02-22,1012,Body Lotion,200,400,200,2,00110,India
399123,2023-02-22,1007,Eyeshadow,200,400,200,1,00111,India
399123,2023-02-22,1012,Body Lotion,200,400,200,2,00111,India
399123,2023-02-22,1008,Makeup Remover,80,160,80,1,00111,India
399123,2023-02-22,1004,Eyeliner,100,200,100,1,00111,India
399123,2023-02-22,1003,Foundation,300,600,300,1,00111,India
976037,2023-02-22,1009,Moisturizer,250,500,250,2,00112,India
976037,2023-02-22,1004,Eyeliner,100,200,100,1,00112,India
698067,2023-02-22,1006,Blush,150,300,150,1,00113,India
698067,2023-02-22,1005,Nail Polish,50,100,50,1,00113,India
698067,2023-02-22,1007,Eyeshadow,200,400,200,1,00113,India
698067,2023-02-22,1004,Eyeliner,100,200,100,1,00113,India
698067,2023-02-22,1001,Lipstick,150,300,150,1,00113,India
806067,2023-02-22,1002,Mascara,200,400,200,1,00114,India
843322,2023-02-22,1007,Eyeshadow,200,400,200,1,00115,India
510380,2023-02-22,1004,Eyeliner,100,200,100,1,00116,India
510380,2023-02-22,1006,Blush,150,300,150,1,00116,India
124685,2023-02-22,1008,Makeup Remover,80,160,80,1,00117,India
124685,2023-02-22,1003,Foundation,300,600,300,1,00117,India
683000,2023-02-22,1002,Mascara,200,400,200,1,00118,India
683000,2023-02-22,1012,Body Lotion,200,400,200,2,00118,India
683000,2023-02-22,1007,Eyeshadow,200,400,200,1,00118,India
683000,2023-02-22,1009,Moisturizer,250,500,250,2,00118,India
323070,2023-02-22,1001,Lipstick,150,300,150,1,00119,India
323070,2023-02-22,1012,Body Lotion,200,400,200,2,00119,India
323070,2023-02-22,1002,Mascara,200,400,200,1,00119,India
323070,2023-02-22,1003,Foundation,300,600,300,1,00119,India
711565,2023-02-22,1006,Blush,150,300,150,1,00120,India
711565,2023-02-22,1009,Moisturizer,250,500,250,2,00120,India
711565,2023-02-22,1002,Mascara,200,400,200,1,00120,India
623059,2023-02-22,1003,Foundation,300,600,300,1,00121,India
623059,2023-02-22,1007,Eyeshadow,200,400,200,1,00121,India
623059,2023-02-22,1001,Lipstick,150,300,150,1,00121,India
623059,2023-02-22,1009,Moisturizer,250,500,250,2,00121,India
820149,2023-02-22,1004,Eyeliner,100,200,100,1,00122,India
820149,2023-02-22,1002,Mascara,200,400,200,1,00122,India
588651,2023-02-22,1007,Eyeshadow,200,400,200,1,00123,India
588651,2023-02-22,1008,Makeup Remover,80,160,80,1,00123,India
322454,2023-02-22,1001,Lipstick,150,300,150,1,00124,India
322454,2023-02-22,1008,Makeup Remover,80,160,80,1,00124,India
270864,2023-02-22,1007,Eyeshadow,200,400,200,1,00125,India
270864,2023-02-22,1005,Nail Polish,50,100,50,1,00125,India
270864,2023-02-22,1012,Body Lotion,200,400,200,2,00125,India
830416,2023-02-22,1002,Mascara,200,400,200,1,00126,India
245255,2023-02-22,1012,Body Lotion,200,400,200,2,00127,India
245255,2023-02-22,1004,Eyeliner,100,200,100,1,00127,India
245255,2023-02-22,1006,Blush,150,300,150,1,00127,India
245255,2023-02-22,1003,Foundation,300,600,300,1,00127,India
837951,2023-02-23,1012,Body Lotion,200,400,200,2,00128,India
837951,2023-02-23,1003,Foundation,300,600,300,1,00128,India
837951,2023-02-23,1007,Eyeshadow,200,400,200,1,00128,India
506368,2023-02-23,1009,Moisturizer,250,500,250,2,00129,India
819535,2023-02-23,1003,Foundation,300,600,300,1,00130,India
819535,2023-02-23,1009,Moisturizer,250,500,250,2,00130,India
819535,2023-02-23,1007,Eyeshadow,200,400,200,1,00130,India
819535,2023-02-23,1006,Blush,150,300,150,1,00130,India
819535,2023-02-23,1001,Lipstick,150,300,150,1,00130,India
939523,2023-02-23,1004,Eyeliner,100,200,100,1,00131,India
939523,2023-02-23,1003,Foundation,300,600,300,1,00131,India
939523,2023-02-23,1002,Mascara,200,400,200,1,00131,India
978597,2023-02-23,1006,Blush,150,300,150,1,00132,India
978597,2023-02-23,1008,Makeup Remover,80,160,80,1,00132,India
978597,2023-02-23,1007,Eyeshadow,200,400,200,1,00132,India
494905,2023-02-23,1003,Foundation,300,600,300,1,00133,India
494905,2023-02-23,1001,Lipstick,150,300,150,1,00133,India
641365,2023-02-23,1001,Lipstick,150,300,150,1,00134,India
641365,2023-02-23,1004,Eyeliner,100,200,100,1,00134,India
851285,2023-02-23,1003,Foundation,300,600,300,1,00135,India
851285,2023-02-23,1005,Nail Polish,50,100,50,1,00135,India
851285,2023-02-23,1007,Eyeshadow,200,400,200,1,00135,India
851285,2023-02-23,1004,Eyeliner,100,200,100,1,00135,India
543635,2023-02-23,1008,Makeup Remover,80,160,80,1,00136,India
221352,2023-02-23,1003,Foundation,300,600,300,1,00137,India
221352,2023-02-23,1004,Eyeliner,100,200,100,1,00137,India
221352,2023-02-23,1007,Eyeshadow,200,400,200,1,00137,India
221352,2023-02-23,1012,Body Lotion,200,400,200,2,00137,India
221352,2023-02-23,1002,Mascara,200,400,200,1,00137,India
257599,2023-02-23,1008,Makeup Remover,80,160,80,1,00138,India
257599,2023-02-23,1007,Eyeshadow,200,400,200,1,00138,India
257599,2023-02-23,1002,Mascara,200,400,200,1,00138,India
257599,2023-02-23,1012,Body Lotion,200,400,200,2,00138,India
305468,2023-02-23,1009,Moisturizer,250,500,250,2,00139,India
305468,2023-02-23,1002,Mascara,200,400,200,1,00139,India
841486,2023-02-23,1002,Mascara,200,400,200,1,00140,India
841486,2023-02-23,1003,Foundation,300,600,300,1,00140,India
108557,2023-02-23,1001,Lipstick,150,300,150,1,00141,India
108557,2023-02-23,1012,Body Lotion,200,400,200,2,00141,India
108557,2023-02-23,1003,Foundation,300,600,300,1,00141,India
155737,2023-02-23,1005,Nail Polish,50,100,50,1,00142,India
155737,2023-02-23,1009,Moisturizer,250,500,250,2,00142,India
155737,2023-02-23,1006,Blush,150,300,150,1,00142,India
294341,2023-02-23,1004,Eyeliner,100,200,100,1,00143,India
294341,2023-02-23,1008,Makeup Remover,80,160,80,1,00143,India
342658,2023-02-23,1009,Moisturizer,250,500,250,2,00144,India
342658,2023-02-23,1006,Blush,150,300,150,1,00144,India
342658,2023-02-23,1007,Eyeshadow,200,400,200,1,00144,India
858782,2023-02-23,1003,Foundation,300,600,300,1,00145,India
858782,2023-02-23,1005,Nail Polish,50,100,50,1,00145,India
858782,2023-02-23,1006,Blush,150,300,150,1,00145,India
858782,2023-02-23,1007,Eyeshadow,200,400,200,1,00145,India
891868,2023-02-23,1009,Moisturizer,250,500,250,2,00146,India
891868,2023-02-23,1002,Mascara,200,400,200,1,00146,India
891868,2023-02-23,1006,Blush,150,300,150,1,00146,India
135249,2023-02-23,1009,Moisturizer,250,500,250,2,00147,India
135249,2023-02-23,1001,Lipstick,150,300,150,1,00147,India
135249,2023-02-23,1002,Mascara,200,400,200,1,00147,India
780300,2023-02-23,1003,Foundation,300,600,300,1,00148,India
780300,2023-02-23,1004,Eyeliner,100,200,100,1,00148,India
780300,2023-02-23,1001,Lipstick,150,300,150,1,00148,India
508816,2023-02-23,1006,Blush,150,300,150,1,00149,India
472429,2023-02-23,1004,Eyeliner,100,200,100,1,00150,India
472429,2023-02-23,1008,Makeup Remover,80,160,80,1,00150,India
992011,2023-02-23,1007,Eyeshadow,200,400,200,1,00151,India
992011,2023-02-23,1003,Foundation,300,600,300,1,00151,India
992011,2023-02-23,1012,Body Lotion,200,400,200,2,00151,India
992011,2023-02-23,1006,Blush,150,300,150,1,00151,India
521791,2023-02-23,1008,Makeup Remover,80,160,80,1,00152,India
521791,2023-02-23,1007,Eyeshadow,200,400,200,1,00152,India
123232,2023-02-23,1006,Blush,150,300,150,1,00153,India
798199,2023-02-23,1008,Makeup Remover,80,160,80,1,00154,India
599589,2023-02-23,1006,Blush,150,300,150,1,00155,India
333642,2023-02-23,1007,Eyeshadow,200,400,200,1,00156,India
333642,2023-02-23,1005,Nail Polish,50,100,50,1,00156,India
333642,2023-02-23,1003,Foundation,300,600,300,1,00156,India
379755,2023-02-23,1004,Eyeliner,100,200,100,1,00157,India
555198,2023-02-23,1001,Lipstick,150,300,150,1,00158,India
555198,2023-02-23,1008,Makeup Remover,80,160,80,1,00158,India
555198,2023-02-23,1006,Blush,150,300,150,1,00158,India
555198,2023-02-23,1012,Body Lotion,200,400,200,2,00158,India
555198,2023-02-23,1002,Mascara,200,400,200,1,00158,India
555749,2023-02-24,1012,Body Lotion,200,400,200,2,00159,India
866868,2023-02-24,1004,Eyeliner,100,200,100,1,00160,India
866868,2023-02-24,1012,Body Lotion,200,400,200,2,00160,India
866868,2023-02-24,1008,Makeup Remover,80,160,80,1,00160,India
630386,2023-02-24,1002,Mascara,200,400,200,1,00161,India
206243,2023-02-24,1012,Body Lotion,200,400,200,2,00162,India
196570,2023-02-24,1005,Nail Polish,50,100,50,1,00163,India
196570,2023-02-24,1009,Moisturizer,250,500,250,2,00163,India
