InvoiceNo,InvoiceDate,StockCode,Description,Cost_Price,UnitPrice,Profit,Quantity,CustomerID,Country
846209,2023-02-25,604,tennis racket,1200,1800,600,1,00037,India
846209,2023-02-25,609,basketball,298,679,381,1,00037,India
846209,2023-02-25,603,tennis ball,25,60,35,1,00037,India
795868,2023-02-25,602,cricket ball,125,260,135,1,00038,India
795868,2023-02-25,606,badminton rackets,180,499,319,1,00038,India
188518,2023-02-25,608,football,298,1099,801,1,00039,India
188518,2023-02-25,611,helmet,200,400,200,1,00039,India
188518,2023-02-25,604,tennis racket,1200,1800,600,1,00039,India
188518,2023-02-25,607,table tennis table,20000,26500,6500,1,00039,India
761290,2023-02-25,611,helmet,200,400,200,1,00040,India
931673,2023-02-25,602,cricket ball,125,260,135,1,00041,India
931673,2023-02-25,609,basketball,298,679,381,1,00041,India
789763,2023-02-25,602,cricket ball,125,260,135,1,00042,India
789763,2023-02-25,607,table tennis table,20000,26500,6500,1,00042,India
789763,2023-02-25,601,cricket bat,400,1500,1100,1,00042,India
452781,2023-02-26,609,basketball,298,679,381,1,00043,India
452781,2023-02-26,603,tennis ball,25,60,35,1,00043,India
790227,2023-02-26,601,cricket bat,400,1500,1100,1,00044,India
790227,2023-02-26,607,table tennis table,20000,26500,6500,1,00044,India
790227,2023-02-26,610,golf clubs,27000,42000,15000,1,00044,India
199671,2023-02-27,606,badminton rackets,180,499,319,1,00045,India
935122,2023-02-27,610,golf clubs,27000,42000,15000,1,00046,India
935122,2023-02-27,602,cricket ball,125,260,135,1,00046,India
725210,2023-02-27,602,cricket ball,125,260,135,1,00047,India
725210,2023-02-27,607,table tennis table,20000,26500,6500,1,00047,India
984674,2023-02-27,609,basketball,298,679,381,1,00048,India
984674,2023-02-27,603,tennis ball,25,60,35,1,00048,India
524668,2023-02-27,611,helmet,200,400,200,1,00049,India
524668,2023-02-27,601,cricket bat,400,1500,1100,1,00049,India
524668,2023-02-27,602,cricket ball,125,260,135,1,00049,India
524668,2023-02-27,607,table tennis table,20000,26500,6500,1,00049,India
524668,2023-02-27,605,badminton shuttlecocks,180,300,120,1,00049,India
935609,2023-02-27,611,helmet,200,400,200,1,00050,India
935609,2023-02-27,604,tennis racket,1200,1800,600,1,00050,India
573270,2023-02-27,608,football,298,1099,801,1,00051,India
573270,2023-02-27,605,badminton shuttlecocks,180,300,120,1,00051,India
573270,2023-02-27,601,cricket bat,400,1500,1100,1,00051,India
748160,2023-02-27,610,golf clubs,27000,42000,15000,1,00052,India
748160,2023-02-27,607,table tennis table,20000,26500,6500,1,00052,India
748160,2023-02-27,609,basketball,298,679,381,1,00052,India
947442,2023-02-28,604,tennis racket,1200,1800,600,1,00053,India
796679,2023-03-01,607,table tennis table,20000,26500,6500,1,00054,India
796679,2023-03-01,606,badminton rackets,180,499,319,1,00054,India
796679,2023-03-01,611,helmet,200,400,200,1,00054,India
796679,2023-03-01,605,badminton shuttlecocks,180,300,120,1,00054,India
962282,2023-03-03,602,cricket ball,125,260,135,1,00055,India
962282,2023-03-03,610,golf clubs,27000,42000,15000,1,00055,India
610013,2023-03-04,604,tennis racket,1200,1800,600,1,00056,India
702578,2023-03-04,602,cricket ball,125,260,135,1,00057,India
702578,2023-03-04,610,golf clubs,27000,42000,15000,1,00057,India
643398,2023-03-04,601,cricket bat,400,1500,1100,1,00058,India
643398,2023-03-04,607,table tennis table,20000,26500,6500,1,00058,India
929798,2023-03-04,610,golf clubs,27000,42000,15000,1,00059,India
929798,2023-03-04,605,badminton shuttlecocks,180,300,120,1,00059,India
517606,2023-03-04,610,golf clubs,27000,42000,15000,1,00060,India
517606,2023-03-04,604,tennis racket,1200,1800,600,1,00060,India
517606,2023-03-04,609,basketball,298,679,381,1,00060,India
994144,2023-03-05,607,table tennis table,20000,26500,6500,1,00061,India
915794,2023-03-05,609,basketball,298,679,381,1,00062,India
915794,2023-03-05,602,cricket ball,125,260,135,1,00062,India
492328,2023-03-05,606,badminton rackets,180,499,319,1,00063,India
398339,2023-03-05,602,cricket ball,125,260,135,1,00064,India
267431,2023-03-05,602,cricket ball,125,260,135,1,00065,India
267431,2023-03-05,610,golf clubs,27000,42000,15000,1,00065,India
267431,2023-03-05,603,tennis ball,25,60,35,1,00065,India
557490,2023-03-06,602,cricket ball,125,260,135,1,00066,India
557490,2023-03-06,605,badminton shuttlecocks,180,300,120,1,00066,India
275577,2023-03-06,601,cricket bat,400,1500,1100,1,00067,India
275577,2023-03-06,609,basketball,298,679,381,1,00067,India
659110,2023-03-06,610,golf clubs,27000,42000,15000,1,00068,India
659110,2023-03-06,607,table tennis table,20000,26500,6500,1,00068,India
794567,2023-03-06,609,basketball,298,679,381,1,00069,India
794567,2023-03-06,606,badminton rackets,180,499,319,1,00069,India
794567,2023-03-06,611,helmet,200,400,200,1,00069,India
722119,2023-03-06,611,helmet,200,400,200,1,00070,India
722119,2023-03-06,605,badminton shuttlecocks,180,300,120,1,00070,India
788042,2023-03-07,604,tennis racket,1200,1800,600,1,00071,India
788042,2023-03-07,602,cricket ball,125,260,135,1,00071,India
788042,2023-03-07,603,tennis ball,25,60,35,1,00071,India
788042,2023-03-07,610,golf clubs,27000,42000,15000,1,00071,India
549182,2023-03-07,608,football,298,1099,801,1,00072,India
549182,2023-03-07,601,cricket bat,400,1500,1100,1,00072,India
549182,2023-03-07,609,basketball,298,679,381,1,00072,India
549182,2023-03-07,611,helmet,200,400,200,1,00072,India
549182,2023-03-07,607,table tennis table,20000,26500,6500,1,00072,India
400517,2023-03-07,602,cricket ball,125,260,135,1,00073,India
400517,2023-03-07,601,cricket bat,400,1500,1100,1,00073,India
591394,2023-03-07,610,golf clubs,27000,42000,15000,1,00074,India
591394,2023-03-07,602,cricket ball,125,260,135,1,00074,India
591394,2023-03-07,606,badminton rackets,180,499,319,1,00074,India
591394,2023-03-07,604,tennis racket,1200,1800,600,1,00074,India
920013,2023-03-07,603,tennis ball,25,60,35,1,00075,India
920013,2023-03-07,607,table tennis table,20000,26500,6500,1,00075,India
288205,2023-03-07,601,cricket bat,400,1500,1100,1,00076,India
288205,2023-03-07,607,table tennis table,20000,26500,6500,1,00076,India
288205,2023-03-07,604,tennis racket,1200,1800,600,1,00076,India
288205,2023-03-07,603,tennis ball,25,60,35,1,00076,India
945217,2023-03-07,608,football,298,1099,801,1,00077,India
945217,2023-03-07,603,tennis ball,25,60,35,1,00077,India
294216,2023-03-07,610,golf clubs,27000,42000,15000,1,00078,India
294216,2023-03-07,606,badminton rackets,180,499,319,1,00078,India
864605,2023-03-07,601,cricket bat,400,1500,1100,1,00079,India
436680,2023-03-07,601,cricket bat,400,1500,1100,1,00080,India
436680,2023-03-07,609,basketball,298,679,381,1,00080,India
436680,2023-03-07,606,badminton rackets,180,499,319,1,00080,India
436680,2023-03-07,605,badminton shuttlecocks,180,300,120,1,00080,India
619918,2023-03-08,607,table tennis table,20000,26500,6500,1,00081,India
619918,2023-03-08,605,badminton shuttlecocks,180,300,120,1,00081,India
835082,2023-03-08,605,badminton shuttlecocks,180,300,120,1,00082,India
835082,2023-03-08,602,cricket ball,125,260,135,1,00082,India
835082,2023-03-08,606,badminton rackets,180,499,319,1,00082,India
835082,2023-03-08,607,table tennis table,20000,26500,6500,1,00082,India
929810,2023-03-08,603,tennis ball,25,60,35,1,00083,India
714131,2023-03-08,602,cricket ball,125,260,135,1,00084,India
714131,2023-03-08,603,tennis ball,25,60,35,1,00084,India
714131,2023-03-08,607,table tennis table,20000,26500,6500,1,00084,India
714131,2023-03-08,601,cricket bat,400,1500,1100,1,00084,India
520210,2023-03-09,611,helmet,200,400,200,1,00085,India
520210,2023-03-09,606,badminton rackets,180,499,319,1,00085,India
373024,2023-03-09,603,tennis ball,25,60,35,1,00086,India
373024,2023-03-09,608,football,298,1099,801,1,00086,India
373024,2023-03-09,607,table tennis table,20000,26500,6500,1,00086,India
694325,2023-03-09,603,tennis ball,25,60,35,1,00087,India
694325,2023-03-09,609,basketball,298,679,381,1,00087,India
237007,2023-03-09,607,table tennis table,20000,26500,6500,1,00088,India
237007,2023-03-09,606,badminton rackets,180,499,319,1,00088,India
662665,2023-03-09,605,badminton shuttlecocks,180,300,120,1,00089,India
662665,2023-03-09,609,basketball,298,679,381,1,00089,India
468793,2023-03-10,604,tennis racket,1200,1800,600,1,00090,India
468793,2023-03-10,608,football,298,1099,801,1,00090,India
468793,2023-03-10,609,basketball,298,679,381,1,00090,India
451268,2023-03-10,602,cricket ball,125,260,135,1,00091,India
451268,2023-03-10,605,badminton shuttlecocks,180,300,120,1,00091,India
451268,2023-03-10,609,basketball,298,679,381,1,00091,India
451268,2023-03-10,603,tennis ball,25,60,35,1,00091,India
451268,2023-03-10,608,football,298,1099,801,1,00091,India
867020,2023-03-10,604,tennis racket,1200,1800,600,1,00092,India
867020,2023-03-10,609,basketball,298,679,381,1,00092,India
883287,2023-03-10,603,tennis ball,25,60,35,1,00093,India
883287,2023-03-10,606,badminton rackets,180,499,319,1,00093,India
883287,2023-03-10,601,cricket bat,400,1500,1100,1,00093,India
883287,2023-03-10,609,basketball,298,679,381,1,00093,India
309639,2023-03-10,606,badminton rackets,180,499,319,1,00094,India
309639,2023-03-10,608,football,298,1099,801,1,00094,India
309639,2023-03-10,605,badminton shuttlecocks,180,300,120,1,00094,India
309639,2023-03-10,611,helmet,200,400,200,1,00094,India
778498,2023-03-11,603,tennis ball,25,60,35,1,00095,India
607057,2023-03-12,603,tennis ball,25,60,35,1,00096,India
607057,2023-03-12,605,badminton shuttlecocks,180,300,120,1,00096,India
607057,2023-03-12,608,football,298,1099,801,1,00096,India
902083,2023-03-12,608,football,298,1099,801,1,00097,India
902083,2023-03-12,604,tennis racket,1200,1800,600,1,00097,India
346321,2023-03-12,601,cricket bat,400,1500,1100,1,00098,India
346321,2023-03-12,603,tennis ball,25,60,35,1,00098,India
346321,2023-03-12,609,basketball,298,679,381,1,00098,India
346321,2023-03-12,608,football,298,1099,801,1,00098,India
165303,2023-03-12,605,badminton shuttlecocks,180,300,120,1,00099,India
165303,2023-03-12,610,golf clubs,27000,42000,15000,1,00099,India
567824,2023-03-13,609,basketball,298,679,381,1,00100,India
567824,2023-03-13,605,badminton shuttlecocks,180,300,120,1,00100,India
567824,2023-03-13,603,tennis ball,25,60,35,1,00100,India
567824,2023-03-13,607,table tennis table,20000,26500,6500,1,00100,India
567824,2023-03-13,610,golf clubs,27000,42000,15000,1,00100,India
375942,2023-03-13,609,basketball,298,679,381,1,00101,India
375942,2023-03-13,611,helmet,200,400,200,1,00101,India
375942,2023-03-13,610,golf clubs,27000,42000,15000,1,00101,India
375942,2023-03-13,601,cricket bat,400,1500,1100,1,00101,India
152493,2023-03-13,606,badminton rackets,180,499,319,1,00102,India
152493,2023-03-13,610,golf clubs,27000,42000,15000,1,00102,India
152493,2023-03-13,601,cricket bat,400,1500,1100,1,00102,India
152493,2023-03-13,605,badminton shuttlecocks,180,300,120,1,00102,India
833405,2023-03-13,608,football,298,1099,801,1,00103,India
833405,2023-03-13,609,basketball,298,679,381,1,00103,India
730618,2023-03-13,610,golf clubs,27000,42000,15000,1,00104,India
730618,2023-03-13,603,tennis ball,25,60,35,1,00104,India
818211,2023-03-13,610,golf clubs,27000,42000,15000,1,00105,India
657497,2023-03-13,607,table tennis table,20000,26500,6500,1,00106,India
657497,2023-03-13,606,badminton rackets,180,499,319,1,00106,India
657497,2023-03-13,604,tennis racket,1200,1800,600,1,00106,India
455014,2023-03-14,606,badminton rackets,180,499,319,1,00107,India
999301,2023-03-14,606,badminton rackets,180,499,319,1,00108,India
999301,2023-03-14,601,cricket bat,400,1500,1100,1,00108,India
999301,2023-03-14,610,golf clubs,27000,42000,15000,1,00108,India
783886,2023-03-14,609,basketball,298,679,381,1,00109,India
783886,2023-03-14,606,badminton rackets,180,499,319,1,00109,India
783886,2023-03-14,603,tennis ball,25,60,35,1,00109,India
783886,2023-03-14,601,cricket bat,400,1500,1100,1,00109,India
815196,2023-03-14,609,basketball,298,679,381,1,00110,India
815196,2023-03-14,604,tennis racket,1200,1800,600,1,00110,India
815196,2023-03-14,602,cricket ball,125,260,135,1,00110,India
815196,2023-03-14,606,badminton rackets,180,499,319,1,00110,India
815196,2023-03-14,603,tennis ball,25,60,35,1,00110,India
536089,2023-03-14,605,badminton shuttlecocks,180,300,120,1,00111,India
536089,2023-03-14,602,cricket ball,125,260,135,1,00111,India
536089,2023-03-14,607,table tennis table,20000,26500,6500,1,00111,India
536089,2023-03-14,611,helmet,200,400,200,1,00111,India
536089,2023-03-14,603,tennis ball,25,60,35,1,00111,India
360537,2023-03-14,601,cricket bat,400,1500,1100,1,00112,India
600227,2023-03-14,603,tennis ball,25,60,35,1,00113,India
600227,2023-03-14,610,golf clubs,27000,42000,15000,1,00113,India
436096,2023-03-15,610,golf clubs,27000,42000,15000,1,00114,India
436096,2023-03-15,608,football,298,1099,801,1,00114,India
436096,2023-03-15,603,tennis ball,25,60,35,1,00114,India
694214,2023-03-15,610,golf clubs,27000,42000,15000,1,00115,India
694214,2023-03-15,608,football,298,1099,801,1,00115,India
694214,2023-03-15,605,badminton shuttlecocks,180,300,120,1,00115,India
953512,2023-03-15,603,tennis ball,25,60,35,1,00116,India
953512,2023-03-15,601,cricket bat,400,1500,1100,1,00116,India
953512,2023-03-15,607,table tennis table,20000,26500,6500,1,00116,India
593381,2023-03-15,608,football,298,1099,801,1,00117,India
593381,2023-03-15,601,cricket bat,400,1500,1100,1,00117,India
593381,2023-03-15,610,golf clubs,27000,42000,15000,1,00117,India
443164,2023-03-15,606,badminton rackets,180,499,319,1,00118,India
443164,2023-03-15,610,golf clubs,27000,42000,15000,1,00118,India
443164,2023-03-15,604,tennis racket,1200,1800,600,1,00118,India
177941,2023-03-15,602,cricket ball,125,260,135,1,00119,India
177941,2023-03-15,601,cricket bat,400,1500,1100,1,00119,India
177941,2023-03-15,604,tennis racket,1200,1800,600,1,00119,India
875504,2023-03-15,610,golf clubs,27000,42000,15000,1,00120,India
875504,2023-03-15,602,cricket ball,125,260,135,1,00120,India
438279,2023-03-17,603,tennis ball,25,60,35,1,00121,India
438279,2023-03-17,605,badminton shuttlecocks,180,300,120,1,00121,India
438279,2023-03-17,602,cricket ball,125,260,135,1,00121,India
438279,2023-03-17,608,football,298,1099,801,1,00121,India
438279,2023-03-17,609,basketball,298,679,381,1,00121,India
154552,2023-03-17,602,cricket ball,125,260,135,1,00122,India
154552,2023-03-17,603,tennis ball,25,60,35,1,00122,India
154552,2023-03-17,611,helmet,200,400,200,1,00122,India
564623,2023-03-18,605,badminton shuttlecocks,180,300,120,1,00123,India
564623,2023-03-18,607,table tennis table,20000,26500,6500,1,00123,India
564623,2023-03-18,603,tennis ball,25,60,35,1,00123,India
776976,2023-03-18,602,cricket ball,125,260,135,1,00124,India
776976,2023-03-18,609,basketball,298,679,381,1,00124,India
776976,2023-03-18,606,badminton rackets,180,499,319,1,00124,India
718891,2023-03-18,608,football,298,1099,801,1,00125,India
718891,2023-03-18,611,helmet,200,400,200,1,00125,India
718891,2023-03-18,610,golf clubs,27000,42000,15000,1,00125,India
718891,2023-03-18,603,tennis ball,25,60,35,1,00125,India
118611,2023-03-18,607,table tennis table,20000,26500,6500,1,00126,India
118611,2023-03-18,609,basketball,298,679,381,1,00126,India
118611,2023-03-18,602,cricket ball,125,260,135,1,00126,India
118611,2023-03-18,611,helmet,200,400,200,1,00126,India
118611,2023-03-18,606,badminton rackets,180,499,319,1,00126,India
317508,2023-03-18,606,badminton rackets,180,499,319,1,00127,India
317508,2023-03-18,604,tennis racket,1200,1800,600,1,00127,India
317508,2023-03-18,602,cricket ball,125,260,135,1,00127,India
150764,2023-03-18,604,tennis racket,1200,1800,600,1,00128,India
150764,2023-03-18,602,cricket ball,125,260,135,1,00128,India
923434,2023-03-18,602,cricket ball,125,260,135,1,00129,India
884232,2023-03-19,603,tennis ball,25,60,35,1,00130,India
352361,2023-03-19,601,cricket bat,400,1500,1100,1,00131,India
352361,2023-03-19,610,golf clubs,27000,42000,15000,1,00131,India
352361,2023-03-19,607,table tennis table,20000,26500,6500,1,00131,India
782792,2023-03-19,606,badminton rackets,180,499,319,1,00132,India
782792,2023-03-19,609,basketball,298,679,381,1,00132,India
782792,2023-03-19,603,tennis ball,25,60,35,1,00132,India
515494,2023-03-19,601,cricket bat,400,1500,1100,1,00133,India
515494,2023-03-19,606,badminton rackets,180,499,319,1,00133,India
515494,2023-03-19,611,helmet,200,400,200,1,00133,India
214068,2023-03-20,602,cricket ball,125,260,135,1,00134,India
214068,2023-03-20,610,golf clubs,27000,42000,15000,1,00134,India
214068,2023-03-20,607,table tennis table,20000,26500,6500,1,00134,India
214068,2023-03-20,606,badminton rackets,180,499,319,1,00134,India
926432,2023-03-20,602,cricket ball,125,260,135,1,00135,India
926432,2023-03-20,604,tennis racket,1200,1800,600,1,00135,India
926432,2023-03-20,605,badminton shuttlecocks,180,300,120,1,00135,India
926432,2023-03-20,606,badminton rackets,180,499,319,1,00135,India
173542,2023-03-20,611,helmet,200,400,200,1,00136,India
776025,2023-03-20,611,helmet,200,400,200,1,00137,India
776025,2023-03-20,603,tennis ball,25,60,35,1,00137,India
448586,2023-03-20,602,cricket ball,125,260,135,1,00138,India
236281,2023-03-20,602,cricket ball,125,260,135,1,00139,India
295432,2023-03-20,605,badminton shuttlecocks,180,300,120,1,00140,India
295432,2023-03-20,603,tennis ball,25,60,35,1,00140,India
295432,2023-03-20,604,tennis racket,1200,1800,600,1,00140,India
971497,2023-03-21,606,badminton rackets,180,499,319,1,00141,India
157007,2023-03-21,607,table tennis table,20000,26500,6500,1,00142,India
975201,2023-03-21,602,cricket ball,125,260,135,1,00143,India
975201,2023-03-21,604,tennis racket,1200,1800,600,1,00143,India
975201,2023-03-21,601,cricket bat,400,1500,1100,1,00143,India
975201,2023-03-21,605,badminton shuttlecocks,180,300,120,1,00143,India
423642,2023-03-21,603,tennis ball,25,60,35,1,00144,India
423642,2023-03-21,607,table tennis table,20000,26500,6500,1,00144,India
423642,2023-03-21,609,basketball,298,679,381,1,00144,India
423642,2023-03-21,608,football,298,1099,801,1,00144,India
376282,2023-03-21,607,table tennis table,20000,26500,6500,1,00145,India
376282,2023-03-21,609,basketball,298,679,381,1,00145,India
376282,2023-03-21,603,tennis ball,25,60,35,1,00145,India
376282,2023-03-21,611,helmet,200,400,200,1,00145,India
688616,2023-03-22,611,helmet,200,400,200,1,00146,India
543881,2023-03-22,601,cricket bat,400,1500,1100,1,00147,India
543881,2023-03-22,606,badminton rackets,180,499,319,1,00147,India
141667,2023-03-22,611,helmet,200,400,200,1,00148,India
998986,2023-03-22,609,basketball,298,679,381,1,00149,India
998986,2023-03-22,610,golf clubs,27000,42000,15000,1,00149,India
998986,2023-03-22,602,cricket ball,125,260,135,1,00149,India
998986,2023-03-22,605,badminton shuttlecocks,180,300,120,1,00149,India
294894,2023-03-23,606,badminton rackets,180,499,319,1,00150,India
294894,2023-03-23,607,table tennis table,20000,26500,6500,1,00150,India
971013,2023-03-23,601,cricket bat,400,1500,1100,1,00151,India
971013,2023-03-23,608,football,298,1099,801,1,00151,India
971013,2023-03-23,604,tennis racket,1200,1800,600,1,00151,India
484241,2023-03-24,607,table tennis table,20000,26500,6500,1,00152,India
607688,2023-03-24,602,cricket ball,125,260,135,1,00153,India
607688,2023-03-24,608,football,298,1099,801,1,00153,India
324421,2023-03-24,609,basketball,298,679,381,1,00154,India
324421,2023-03-24,602,cricket ball,125,260,135,1,00154,India
558336,2023-03-24,606,badminton rackets,180,499,319,1,00155,India
425713,2023-03-24,607,table tennis table,20000,26500,6500,1,00156,India
268471,2023-03-24,611,helmet,200,400,200,1,00157,India
268471,2023-03-24,605,badminton shuttlecocks,180,300,120,1,00157,India
268471,2023-03-24,607,table tennis table,20000,26500,6500,1,00157,India
268471,2023-03-24,608,football,298,1099,801,1,00157,India
109109,2023-03-24,609,basketball,298,679,381,1,00158,India
777442,2023-03-25,609,basketball,298,679,381,1,00159,India
777442,2023-03-25,604,tennis racket,1200,1800,600,1,00159,India
777442,2023-03-25,603,tennis ball,25,60,35,1,00159,India
350044,2023-03-25,601,cricket bat,400,1500,1100,1,00160,India
350044,2023-03-25,602,cricket ball,125,260,135,1,00160,India
350044,2023-03-25,603,tennis ball,25,60,35,1,00160,India
350044,2023-03-25,610,golf clubs,27000,42000,15000,1,00160,India
706213,2023-03-25,601,cricket bat,400,1500,1100,1,00161,India
706213,2023-03-25,604,tennis racket,1200,1800,600,1,00161,India
706213,2023-03-25,608,football,298,1099,801,1,00161,India
706213,2023-03-25,602,cricket ball,125,260,135,1,00161,India
310131,2023-03-26,607,table tennis table,20000,26500,6500,1,00162,India
310131,2023-03-26,608,football,298,1099,801,1,00162,India
210026,2023-03-26,604,tennis racket,1200,1800,600,1,00163,India
210026,2023-03-26,609,basketball,298,679,381,1,00163,India
210026,2023-03-26,610,golf clubs,27000,42000,15000,1,00163,India
653332,2023-03-26,608,football,298,1099,801,1,00164,India
653332,2023-03-26,601,cricket bat,400,1500,1100,1,00164,India
653332,2023-03-26,605,badminton shuttlecocks,180,300,120,1,00164,India
653332,2023-03-26,607,table tennis table,20000,26500,6500,1,00164,India
944659,2023-03-27,603,tennis ball,25,60,35,1,00165,India
314905,2023-03-27,610,golf clubs,27000,42000,15000,1,00166,India
314905,2023-03-27,605,badminton shuttlecocks,180,300,120,1,00166,India
